experiment,variant,seed,target_lf,batch,operations,load_factor,size,avg_lookup_ns,avg_insert_ns,avg_delete_ns,tombstones,avg_probe,max_probe,avg_chain,max_chain,failed_inserts
exp2,CU,42,0.45,72,720000,0.4499998092651367,471859,1530.9497830457985,2806.9003795584044,1463.8328769554694,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,73,730000,0.4499998092651367,471859,1481.9246425759047,2631.000669983526,1430.2992106725771,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,74,740000,0.4499998092651367,471859,1489.2499893903732,2614.501204031209,1423.932844772935,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,75,750000,0.4499998092651367,471859,1488.6506251059473,2778.767258860171,1438.6653977756698,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,76,760000,0.4499998092651367,471859,1483.0495056230575,2728.0009429280954,1413.6663327614465,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,77,770000,0.4499998092651367,471859,1476.2255013920367,2659.5996459946036,1411.133911460638,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,78,780000,0.4499998092651367,471859,1483.1002918072045,2704.233319188158,1443.3999313041568,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,79,790000,0.4499998092651367,471859,1472.2997148055583,2635.3999273851514,1408.6998611067731,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,80,800000,0.4499998092651367,471859,1468.57529762201,2558.733453042805,1432.06596840173,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,81,810000,0.4499998092651367,471859,1544.2511066794395,2815.432768935959,1503.8665927325685,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,82,820000,0.4499998092651367,471859,1481.5499307587743,2736.7670942718787,1438.3325663705668,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,83,830000,0.4499998092651367,471859,1461.9753346778452,2796.200104057789,1415.432857659956,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,84,840000,0.4499998092651367,471859,1485.6253692414612,2632.5006037950516,1406.8323265140255,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,85,850000,0.4499998092651367,471859,1466.0244050901383,2618.499449454248,1410.2999897052844,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,86,860000,0.4499998092651367,471859,1468.1495376862586,2656.5004761020346,1419.5665329073865,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,87,870000,0.4499998092651367,471859,1473.1001574546099,2610.1667123536267,1407.9666774099073,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,88,880000,0.4499998092651367,471859,1494.849449954927,2612.9664620384574,1413.4675730019808,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,89,890000,0.4499998092651367,471859,1524.0501961670816,2683.600022767981,1437.0991848409176,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,90,900000,0.4499998092651367,471859,1502.5004104245454,2731.1992598697543,1423.1662110735974,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,91,910000,0.4499998092651367,471859,1612.0244399644434,2975.000534206629,1579.699960226814,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,92,920000,0.4499998092651367,471859,1612.999738426879,2849.4338039308786,1522.066188044846,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,93,930000,0.4499998092651367,471859,1599.5500434655696,2936.800825409591,1516.2000199779868,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,94,940000,0.4499998092651367,471859,1542.6994650624692,2806.2997929130993,1468.4004321073492,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,95,950000,0.4499998092651367,471859,1509.6495917532593,2721.366394932071,1445.5342510094245,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,96,960000,0.4499998092651367,471859,1504.300133092329,2691.598958335817,1439.4668008511264,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,97,970000,0.4499998092651367,471859,1488.3005642332137,2659.5334444815917,1435.4665375625093,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,98,980000,0.4499998092651367,471859,1501.399266999215,2825.832615296046,1446.8343385184803,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,99,990000,0.4499998092651367,471859,1504.850311903283,2697.5987323870263,1440.4001412913203,0,0.0,0,0.0,0,0
exp2,CU,42,0.45,100,1000000,0.4499998092651367,471859,1569.8248462285846,2929.9332527443767,1489.9336189652483,0,0.0,0,0.0,0,0
